5,0,0,557918,EY,Etihad Airways,HAN,LCK
5,0,0,207489,EY,Etihad Airways,LCK,AMS
1,0,0,56804,EY,Etihad Airways,LCK,CDG
3,0,0,105263,EY,Etihad Airways,LCK,EMA
2,0,0,104416,EY,Etihad Airways,LCK,FRA
5,0,0,512532,EY,Etihad Airways,MIA,AMS
20,0,0,2235721,L7,Lan Colombia,BOG,MIA
1,0,0,71729,L7,Lan Colombia,GUA,MIA
10,0,0,1059700,L7,Lan Colombia,MDE,MIA
1,0,0,111973,L7,Lan Colombia,MIA,AGT
1,0,0,92895,L7,Lan Colombia,MIA,ASU
10,0,0,128427,L7,Lan Colombia,MIA,BOG
12,0,0,960826,L7,Lan Colombia,MIA,GUA
5,0,0,0,L7,Lan Colombia,MIA,MDE
5,0,0,252734,L7,Lan Colombia,MIA,SJO
3,0,0,298060,L7,Lan Colombia,MIA,VCP
17,0,0,1668421,L7,Lan Colombia,SJO,MIA
13,0,0,1464054,M3,ABSA-Aerolinhas Brasileiras,BOG,MIA
16,0,0,1704432,M3,ABSA-Aerolinhas Brasileiras,MDE,MIA
1,0,0,92569,M3,ABSA-Aerolinhas Brasileiras,MIA,ASU
1,0,0,95979,M3,ABSA-Aerolinhas Brasileiras,MIA,BSB
3,0,0,283862,M3,ABSA-Aerolinhas Brasileiras,MIA,CFB
2,0,0,200765,M3,ABSA-Aerolinhas Brasileiras,MIA,CNF
8,0,0,797700,M3,ABSA-Aerolinhas Brasileiras,MIA,CWB
4,0,0,358534,M3,ABSA-Aerolinhas Brasileiras,MIA,GIG
5,0,0,465373,M3,ABSA-Aerolinhas Brasileiras,MIA,GUA
12,0,0,900662,M3,ABSA-Aerolinhas Brasileiras,MIA,MAO
3,0,0,288319,M3,ABSA-Aerolinhas Brasileiras,MIA,POA
4,0,0,270114,M3,ABSA-Aerolinhas Brasileiras,MIA,SSA
24,0,0,2424446,M3,ABSA-Aerolinhas Brasileiras,MIA,VCP
5,0,0,479772,M3,ABSA-Aerolinhas Brasileiras,MIA,VIX
1,0,0,108922,M3,ABSA-Aerolinhas Brasileiras,SCL,MIA
5,0,0,539205,M3,ABSA-Aerolinhas Brasileiras,SJO,MIA
30,0,0,3336678,M3,ABSA-Aerolinhas Brasileiras,UIO,MIA
20,0,0,15457,PEQ,SkyLink Express Inc.,JFK,YHM
4,0,0,4246,PEQ,SkyLink Express Inc.,SDF,YHM
20,0,0,13809,PEQ,SkyLink Express Inc.,YHM,JFK
4,0,0,0,PEQ,SkyLink Express Inc.,YHM,SDF
1,0,0,35444,SQ,Singapore Airlines Ltd.,ATL,AMS
1,0,0,39774,SQ,Singapore Airlines Ltd.,ATL,BRU
1,0,0,231040,SQ,Singapore Airlines Ltd.,DFW,AMS
9,0,0,1842463,SQ,Singapore Airlines Ltd.,DFW,BRU
19,0,0,1935934,SQ,Singapore Airlines Ltd.,HKG,ANC
1,0,0,188049,SQ,Singapore Airlines Ltd.,KIX,ANC
1,0,0,213055,SQ,Singapore Airlines Ltd.,LAX,AMS
4,0,0,734250,SQ,Singapore Airlines Ltd.,LAX,BRU
1,0,0,88040,SQ,Singapore Airlines Ltd.,ORD,BRU
3,0,0,629200,LY,El Al Israel Airlines Ltd.,JFK,LGG
4,0,0,809600,LY,El Al Israel Airlines Ltd.,LGG,JFK
3,0,0,37792,GFQ,Gulf And Caribbean Cargo,LRD,YQG
1,0,0,13134,GFQ,Gulf And Caribbean Cargo,SHV,YQG
2,0,0,0,GFQ,Gulf And Caribbean Cargo,YQG,DTW
3,0,0,0,GFQ,Gulf And Caribbean Cargo,YQG,YIP
23,0,0,244422,GFQ,Gulf And Caribbean Cargo,BQN,SDQ
21,0,0,259699,GFQ,Gulf And Caribbean Cargo,BQN,SDQ
17,0,0,115696,GFQ,Gulf And Caribbean Cargo,CUN,MIA
20,0,0,196683,GFQ,Gulf And Caribbean Cargo,CUU,ELP
20,0,0,93672,GFQ,Gulf And Caribbean Cargo,ELP,CUU
12,0,0,9104,GFQ,Gulf And Caribbean Cargo,GCM,MIA
1,0,0,7084,GFQ,Gulf And Caribbean Cargo,GDL,LRD
1,0,0,28032,GFQ,Gulf And Caribbean Cargo,LRD,SLW
12,0,0,143175,GFQ,Gulf And Caribbean Cargo,MIA,GCM
22,0,0,245508,GFQ,Gulf And Caribbean Cargo,MIA,GUA
21,0,0,266700,GFQ,Gulf And Caribbean Cargo,MIA,MID
4,0,0,19637,GFQ,Gulf And Caribbean Cargo,MID,MIA
1,0,0,0,GFQ,Gulf And Caribbean Cargo,PTK,GDL
1,0,0,31950,GFQ,Gulf And Caribbean Cargo,PTK,SLW
1,0,0,16532,GFQ,Gulf And Caribbean Cargo,RFD,SLW
20,0,0,212463,GFQ,Gulf And Caribbean Cargo,SAP,MIA
23,0,0,52260,GFQ,Gulf And Caribbean Cargo,SDQ,BQN
21,0,0,243652,GFQ,Gulf And Caribbean Cargo,SDQ,BQN
1,0,0,0,GFQ,Gulf And Caribbean Cargo,SLW,AFW
10,0,0,0,GFQ,Gulf And Caribbean Cargo,SLW,LRD
1,0,0,0,GFQ,Gulf And Caribbean Cargo,SLW,YIP
9,0,0,236703,GFQ,Gulf And Caribbean Cargo,YIP,SLW
1,0,0,0,L2,Lynden Air Cargo Airlines,ANC,YZF
1,0,0,0,L2,Lynden Air Cargo Airlines,SYA,NGO
1,0,0,0,13Q,Chartright Air Inc.,ANU,MIA
2,0,0,0,13Q,Chartright Air Inc.,APF,YYZ
1,0,0,0,13Q,Chartright Air Inc.,BED,YYZ
1,0,0,0,13Q,Chartright Air Inc.,BOS,YYZ
1,0,0,0,13Q,Chartright Air Inc.,CHS,YYZ
1,0,0,0,13Q,Chartright Air Inc.,FCA,YYC
1,0,0,0,13Q,Chartright Air Inc.,FLL,ELH
1,0,0,0,13Q,Chartright Air Inc.,FXE,YYZ
1,0,0,0,13Q,Chartright Air Inc.,HPN,YYZ
1,0,0,0,13Q,Chartright Air Inc.,JAC,YYC
2,0,0,0,13Q,Chartright Air Inc.,MCO,NAS
1,0,0,0,13Q,Chartright Air Inc.,MHH,TPA
1,0,0,0,13Q,Chartright Air Inc.,MIA,GCM
1,0,0,0,13Q,Chartright Air Inc.,MLB,NAS
1,0,0,0,13Q,Chartright Air Inc.,NAS,PBI
1,0,0,0,13Q,Chartright Air Inc.,OPF,YYZ
1,0,0,0,13Q,Chartright Air Inc.,PBI,TCB
1,0,0,0,13Q,Chartright Air Inc.,SLC,YYC
1,0,0,0,13Q,Chartright Air Inc.,TPA,YYZ
1,0,0,0,13Q,Chartright Air Inc.,YHM,ALB
1,0,0,0,13Q,Chartright Air Inc.,YUL,TEB
