33,4816,3408,0,AC,Air Canada,PBI,YYZ
25,3999,3409,0,DL,Delta Air Lines Inc.,SJD,DTW
29,4562,3409,0,DL,Delta Air Lines Inc.,CUN,DTW
13,3666,3411,427,RV,Air Canada rouge LP,OGG,YYC
23,5037,3415,312084,UA,United Air Lines Inc.,IAD,GRU
24,5400,3415,454124,OS,Austrian Airlines,VIE,ORD
30,4377,3419,0,AC,Air Canada,YUL,PBI
31,4433,3421,0,WN,Southwest Airlines Co.,LAX,PVR
31,4774,3421,1982,BW,Caribbean Airlines Limited,MIA,POS
18,4140,3422,0,F9,Frontier Airlines Inc.,CLE,CUN
21,5965,3423,164218,AA,American Airlines Inc.,LAX,AKL
24,4309,3429,0,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),SJC,GDL
29,3828,3430,329,DL,Delta Air Lines Inc.,SLC,MEX
26,4100,3430,0,DL,Delta Air Lines Inc.,PVR,DTW
14,4102,3431,204081,AZ,Compagnia Aerea Italiana,LAX,FCO
50,3750,3433,0,QK,Jazz Aviation LP,SAN,YVR
33,4800,3434,0,4O,ABC Aerolineas SA de CV dba Interjet,LAX,CUN
30,4008,3436,0,WS,Westjet,YVR,LAS
31,4092,3436,434,DL,Delta Air Lines Inc.,LAX,MEX
32,4650,3436,0,4O,ABC Aerolineas SA de CV dba Interjet,CUN,JFK
23,3818,3437,1503,UA,United Air Lines Inc.,MBJ,ORD
18,4140,3437,0,F9,Frontier Airlines Inc.,CUN,PHL
31,4960,3438,574,AA,American Airlines Inc.,MBJ,DFW
22,4028,3439,2950,FI,Icelandair,MCO,KEF
31,3968,3441,134901,AA,American Airlines Inc.,GND,MIA
60,4560,3441,0,OO,SkyWest Airlines Inc.,LAX,BJX
31,4960,3442,132,AA,American Airlines Inc.,LAX,PVR
27,3606,3443,0,WS,Westjet,SNA,YVR
55,4180,3445,0,OO,SkyWest Airlines Inc.,MSP,YXE
30,4290,3445,0,WN,Southwest Airlines Co.,CUN,LAX
13,3822,3446,413400,KL,Klm Royal Dutch Airlines,AMS,IAD
79,3950,3446,0,PT,Piedmont Airlines,PHL,YYZ
26,4159,3449,1372,DL,Delta Air Lines Inc.,JFK,AUA
31,4433,3451,0,WN,Southwest Airlines Co.,FLL,GCM
15,4440,3452,378959,TN,Air Tahiti Nui,LAX,CDG
